id,nom,pays,naissance,sexe
20750,Judy Greer,USA,1975-07-20,F
20752,Alex Rocco,U.S.,1936-02-29,M
20753,Fred Willard,USA,1939-09-18,M
20761,Sven-Ole Thorsen,Danimarca,1944-09-24,M
20766,Richard E. Grant,Swaziland,1957-05-05,M
20789,Claude Sautet,France,1924-02-23,M
20795,Jean-Pierre Marielle,France,1932-04-12,M
20796,Thérèse Liotard,,1949-05-06,F
20799,Philippe Laudenbach,France,1936-01-31,M
20800,Jean-Pierre Castaldi,,1944-10-01,
20810,Joely Richardson,UK,1965-01-09,F
20849,Étienne Chatiliez,France,1952-06-17,M
20850,Éric Berger,France,1969-06-13,M
20851,Sabine Azéma,France,1949-09-20,F
20853,André Wilms,France,1947-04-29,M
20879,Kate Burton,Switzerland,1957-09-10,F
20907,Antoine Fuqua,USA,1966-01-19,M
20973,Louis Guss,,1918-01-04,M
20982,Marton Csokas,New Zealand,1966-06-30,M
20999,Mark Williams,UK,1959-08-22,M
21007,Jonah Hill,USA,1983-12-20,M
21041,Shohreh Aghdashloo,Iran,1952-05-11,F
21084,David Dwyer,,,M
21085,Alex Proyas,Egypt,1963-09-23,M
21088,Alan Tudyk,USA,1971-03-16,M
21089,Bruce Greenwood,Canada,1956-08-12,M
21125,Richard Kind,USA,1956-11-22,M
21126,Frédéric Auburtin,,,M
21134,John Slattery,USA,1962-08-13,M
21170,Michel Aumont,France,1936-10-16,M
21171,Gérard Jugnot,France,1951-05-04,M
21175,Michel Blanc,France,1952-04-16,M
21177,Thierry Lhermitte,France,1952-11-24,M
21200,Will Arnett,Canada,1970-05-04,M
21245,Greta Scacchi,Italy,1960-02-18,F
21278,Alan Alda,USA,1936-01-28,M
21290,Dave Foley,Canada,1963-01-04,M
21301,Edna Purviance,USA,1895-10-21,F
21302,James T. Kelley,,,M
21303,Eric Campbell,,1879-04-26,M
21305,Lloyd Bacon,USA,1889-12-04,M
21306,Albert Austin,England,1882-12-13,M
21310,John Rand,,1871-11-19,M
21312,Frank J. Coleman,,,
21314,Charlotte Mineau,USA,1886-03-24,F
21315,Eric Roberts,USA,1956-04-18,M
21316,Nestor Carbonell,USA,1967-12-01,M
21317,Daeg Faerch,USA,1996-09-27,M
21339,Jez Butterworth,UK,1969-01-01,M
21343,Ben Chaplin,UK,1970-07-31,M
21353,Isaiah Washington,USA,1963-08-03,M
21354,Russell Wong,USA,1963-03-01,M
21355,DMX,U.S,1970-12-18,M
21370,Roger Donaldson,Australia,1945-11-15,M
21380,Larry Joshua,New York USA,1952-02-12,M
21385,Tony Sirico,USA,1942-07-29,M
21416,William Devane,USA,1939-09-05,M
21431,David Gant,,,M
21485,Blake Clark,USA,1946-02-02,M
21505,Robert Wisdom,USA,1953-09-14,M
21523,Ed Lauter,USA,1940-10-30,M
21550,Julie Bataille,France,,F
21577,Julie-Anne Roth,,1973-03-31,F
21593,Jason Biggs,USA,1978-05-12,M
21596,Shannon Elizabeth,USA,1973-09-07,F
21631,Michael Chow,,1939-02-06,
21647,Gérard Krawczyk,France,1953-05-17,M
21657,Vera Farmiga,USA,1973-08-06,F
21664,Christian Sinniger,France,1947-10-28,M
21665,Alexandre Brik,,,M
21675,Jack Conley,,,M
21678,Olivier Assayas,France,1955-01-25,M
21680,Dominique Besnehard,France,1954-02-05,M
21723,Robert Baker,USA,1979-10-15,M
21769,Bruno Podalydès,France,1961-03-11,M
21792,George Gallo,USA,,M
21798,Johnny Messner,USA,1970-04-11,M
21807,Billy Ray,Stati Uniti,1971-09-21,M
21848,Regina Taylor,U.S.,1960-08-22,F
21879,Simon Wells,England,1961-01-01,M
21931,Chris Nahon,France,1968-12-05,M
21942,Max Ryan,,1967-01-01,M
21944,Burt Kwouk,UK,1930-07-18,M
21945,Laurence Ashley,,,F
21946,Cyril Raffaelli,France,1974-04-01,M
21978,Louise Goodall,UK,1962-01-01,F
21981,Harald Zwart,Netherlands,1965-07-01,M
21986,Reba McEntire,USA,1955-03-28,F
22007,Brad Mirman,,1953-06-28,M
22109,Peter Firth,UK,1953-10-27,M
22131,J.T. Walsh,USA,1943-09-28,M
22163,Florence Muller,,,F
22171,Bryan Pringle,,1935-01-19,M
22226,Paul Rudd,USA,1969-04-06,M
22227,Christopher Meloni,USA,1961-04-02,M
22250,Rance Howard,,1928-11-17,M
22290,Leelee Sobieski,USA,1982-06-10,F
22306,Kad Merad,Algeria,1964-03-27,M
22308,Albert Dray,,,
22312,Venantino Venantini,Italy,1930-04-17,M
22316,Nancy Tate,,,
22462,Joaquim de Almeida,Portugal,1957-03-15,M
22796,Hans Meyer,South Africa,1925-07-21,M
22808,Laurence Malkin,,,M
22970,Peter Dinklage,USA,1969-06-11,M
23076,Robert Hardy,UK,1925-10-29,M
23162,Raymond Devos,,,M
23286,Omar Doom,,1976-06-29,
23383,Leïla Bekhti,France,1984-03-06,F
23387,Lionel Dray,,,M
23388,Hippolyte Girardot,France,1955-10-10,M
23390,Sara Martins,Portugal,1977-08-19,F
23392,Joana Preiss,Francia,1972-05-22,F
23393,Barbet Schroeder,Iran,1941-08-26,M
23459,Sienna Miller,USA,1981-12-28,F
23480,Henri Attal,France,1936-05-13,
23505,Christophe Odent,,1955-12-02,M
23532,Jason Bateman,USA,1969-01-14,M
23608,Colin Stinton,,1947-03-10,M
23626,Liev Schreiber,USA,1967-10-04,M
23629,Brian O'Halloran,USA,1969-12-20,M
23630,Jeff Anderson,USA,1970-04-21,M
23633,Walt Flanagan,,1967-10-23,M
23647,Renée Humphrey,,1975-01-27,F
23658,Jennifer Schwalbach Smith,,1971-04-07,F
23659,Will Ferrell,USA,1967-07-16,M
23671,Émilie Dequenne,Belgique,1981-08-29,F
23673,Martine Sarcey,France,1928-09-28,F
23680,Dee Bradley Baker,USA,1962-08-31,M
23724,Patrice Chéreau,France,1944-11-02,M
23728,Ariel Zeitoun,Tunisia,1945-09-26,M
23735,Roland Bertin,France,1930-11-16,M
23789,Sebastian Roché,France,1964-08-04,M
23967,Mary Ellen Trainor,USA,1950-07-08,
23968,Phil Alden Robinson,USA,1950-03-01,M
23975,Lee Garlington,Unis,1953-07-20,F
23984,Bernard Farcy,France,1949-03-17,M
24040,Jean-Luc Couchard,Belgium,1969-07-14,M
24041,François Damiens,Belgium,1973-01-17,M
24045,Joseph Gordon-Levitt,USA,1981-02-17,M
24200,Leonardo Nam,Argentina,1979-01-01,M
24299,Jean-Claude Brialy,French Algeria,1933-03-30,M
24303,Paul Bisciglia,Algeria,1928-07-30,M
24342,David Prowse,UK,1935-07-01,M
24358,Lori Alan,USA,1966-07-18,F
24360,Gregory Jbara,USA,1961-09-28,M
24366,Philippe Noiret,France,1930-10-01,M
24378,Bernard Alane,France,1948-12-25,M
24379,Bernard Blier,Argentina,1916-01-11,M
24380,Édouard Molinaro,France,1928-05-13,M
24381,Jean Yanne,France,1933-07-18,M
24387,Pierre Mondy,France,1925-02-10,M
24388,Claude Piéplu,France,1923-05-10,M
24389,Denys de La Patellière,France,1921-03-08,M
24393,Marie-Christine Barrault,France,1944-03-21,F
24395,Jean-Pierre Bisson,France,1944-02-15,
24396,Maaike Jansen,,,F
24397,Jean-Pierre Mocky,France,1933-07-06,M
24421,Jean Rochefort,France,1930-04-29,M
24422,Bernard Fresson,France,1931-05-27,M
24425,Serge Korber,France,1936-02-01,M
24436,André Lacombe,France,1923-11-30,M
24454,Tom Novembre,,1959-11-08,M
24464,Philippe Khorsand,France,1948-02-17,M
24465,Eric Elmosnino,France,1964-05-02,M
24467,Jean-Paul Roussillon,France,1931-03-05,M
24475,Anny Duperey,France,1947-06-28,F
24476,Pierre Brasseur,France,1905-12-22,M
24477,Paul Le Person,France,1931-02-10,M
24479,Jean Saudray,France,1928-07-17,M
24485,Nicole Garcia,French Algeria,1946-04-22,F
24487,Christophe Malavoy,Germany,1952-03-21,M
24495,Michel Constantin,France,1924-07-13,M
24496,Simón Andreu,Spain,1941-01-11,M
24500,Paul Préboist,France,1927-07-21,M
24501,Pierre Richard,France,1934-08-16,M
24507,Jean-Daniel Verhaeghe,,1944-01-01,M
24532,Bernard Dhéran,,,
24537,Jean-Claude Bouillon,France,1941-12-27,M
24540,Jean Carmet,,1920-04-25,M
24544,Sacha Briquet,France,1930-04-16,M
24563,Philippe Magnan,France,1948-08-21,M
24590,Dominique Sanda,France,1948-03-11,F
24591,Valéria Cavalli,Italy,1959-11-01,F
24629,Michel Galabru,French Protectorate of Morocco [now now Morocco],1922-10-27,M
24652,Patrick Préjean,France,1944-06-04,M
24683,Jacques Weber,,1949-08-23,M
24684,Paul Frankeur,France,1905-06-29,M
24688,Cécile Vassort,,1941-06-02,
24722,Cyril Shaps,UK,1923-10-13,M
24759,Jacques Toja,France,1929-09-01,M
24762,Catherine Mouchet,France,1959-08-21,F
24763,Roland Blanche,France,1943-12-31,M
24764,Jean Abeillé,,,M
24779,Claude Vernier,Germany,1913-07-20,
24783,Clément Michu,,,
24796,Didier Kaminka,France,1943-04-22,
24807,Darry Cowl,France,1925-08-27,M
24814,Daniel Gélin,France,1921-05-19,M
24816,Pierre Arditi,France,1944-12-01,M
24817,Sophie Moyse,,,
24818,Hervé Pauchon,,,
24832,Daniel Prévost,France[now Seine],1939-10-20,M
24877,Christian Bujeau,France,1944-10-14,
24880,George Chakiris,USA,1934-09-16,M
24883,Germaine Delbat,,,
24885,Louis Seigner,,1903-06-23,M
24886,Frédéric Forestier,France,1969-01-01,M
24891,Clovis Cornillac,France,1967-08-16,M
24893,Franck Dubosc,France,1963-11-07,M
24895,José Garcia,France,1966-03-17,M
24898,Nathan Jones,Australia,1969-08-21,M
24903,Claude Rich,France,1929-02-08,M
24907,Alain Mottet,,1938-12-30,M
24932,Robert Castel,Algérie,1933-05-21,M
24933,Jacques Monod,,1918-08-21,M
24942,Tsilla Chelton,France,1918-06-21,F
25002,Lee Byung-hun,South Korea,1970-07-12,M
25038,Michel Creton,,1942-08-17,
25048,Yves Afonso,,,
25052,Thomas Chabrol,France,1963-04-24,M
25062,Georges Claisse,France,1941-01-01,M
25064,Jean Barney,,1947-01-01,M
25069,Jacques Richard,France,1931-05-10,M
25072,Oscar Isaac,Guatemala,1979-03-09,M
25078,Eriq Ebouaney,France,1967-10-03,M
25079,Stefan Kalipha,West Indies,1940-01-01,M
25126,Jeanne Herviale,France,1908-12-24,
25129,Don Johnson,United States,1949-12-15,M
25133,Vincent Grass,,1949-01-09,M
25134,Shane Rangi,,1969-02-03,M
25147,Tony Hale,USA,1970-09-30,M
25154,Arletty,France,1898-05-15,F
25161,Marcel Carné,France,1906-08-18,M
25166,Dora Doll,Germany,1922-05-19,F
25178,Danièle Delorme,France,1926-10-09,F
25179,Guy Bedos,,1934-06-15,M
25180,Victor Lanoux,France,1936-06-18,M
25181,Marthe Villalonga,département d'Alger,1932-03-20,F
25182,Yves Robert,France,1920-06-21,M
25192,Jean-Pierre Clami,,,
25193,Georges Lucas,,,
25235,Martine Kelly,,1948-02-15,
25256,Victoria Abril,Spain,1959-07-04,F
25258,Rossy de Palma,Spain,1964-09-16,F
25340,Emmanuelle Bercot,France,1967-11-06,F
25346,Éva Darlan,France,1948-09-03,F
25347,Lorànt Deutsch,France,1975-10-27,M
25451,Spencer Wilding,UK,1972-07-26,M
25503,Mandy Patinkin,USA,1952-11-30,M
25598,Paul Greengrass,UK,1955-08-13,M
25616,Edgar Ramírez,Venezuela,1977-03-25,M
25659,James Babson,,1974-10-24,M
25677,Joel Kirby,,1964-01-01,M
25679,Richard Katz,,,
25702,Rhona Mitra,England,1976-08-09,F
25730,Brian Caspe,USA,1975-05-11,M
25753,Leo Stransky,,,
25879,Geoff Pierson,USA,1949-06-16,M
25958,Hubert Deschamps,France,1923-09-13,M
25966,Jacques Gheusi,,,
25976,Bernard Musson,France,1925-02-22,M
26100,Melvil Poupaud,France,1973-01-26,M
26101,Marie Rivière,France,1956-12-22,F
26183,François Leterrier,France,1929-05-26,M
26205,James Bobin,,,M
26364,Pierre Moncorbier,France,1907-07-10,M
26370,Romain Bouteille,,,
26371,Jacques Sereys,France,1928-06-02,M
26401,Michèle Garcia,,,F
26404,Daphné Baiwir,,1992-07-18,F
26469,Holly Marie Combs,USA,1973-12-03,F
26473,Fisher Stevens,USA,1963-11-27,M
26483,Valerie Perrine,USA,1943-09-03,F
26657,David Bamber,UK,1954-09-19,M
26760,Tsui Hark,Vietnam,1950-02-15,M
26860,John Sessions,UK,1953-01-11,M
26863,Richard Graham,United Kingdom,1960-05-10,M
26886,Jean Le Poulain,,,
26887,Francis Huster,France,1947-12-08,M
26889,Francis Lemaire,Belgium,1936-06-09,M
26890,Jacques Marin,France,1919-09-09,M
27030,Tom Gallop,,,M
27037,Levan Uchaneishvili,USSR [now Republic of Georgia],1958-12-15,M
27110,Malcolm Stewart,Canada,1948-05-15,M
27163,Ornella Muti,Italy,1955-03-09,F
27221,Dominique Farrugia,France,1962-09-02,M
27319,Christoph Waltz,Austria,1956-10-04,M
27321,Philip Locke,UK,1928-03-29,M
27425,Constantine Gregory,USA,1942-09-16,M
27436,Costa-Gavras,Greece,1933-02-12,M
27440,François Périer,France,1919-11-10,M
27441,Pierre Dux,France,1908-10-21,M
27443,Gérard Buhr,,1928-05-08,M
27530,Don Lake,Canada,1956-11-26,M
27570,Anna Katarina,,,F
27627,Waldemar Kobus,Poland,1966-01-01,M
27702,Jacques Disses,,,
27740,Walton Goggins,USA,1971-11-10,M
27755,Melissa George,Australia,1976-08-06,F
27764,Steven Waddington,UK,1967-12-30,M
27770,Dennis Christopher,USA,1955-12-02,M
27807,Henri Marteau,,1933-01-16,M
27822,David Ryall,UK,1935-01-05,M
27880,Henri Garcin,Belgium,1929-04-11,M
27888,Raúl Juliá,Puerto Rico,1940-03-09,M
27972,Josh Hutcherson,USA,1992-10-12,M
27978,Denis Lavant,France,1961-06-17,M
27980,Edith Scob,France,1937-10-21,F
28004,Brian Markinson,,,M
28029,Ira Wheeler,,,
28033,Arthur J. Nascarella,,1944-11-18,M
28183,Michel Fortin,France,1937-07-09,
28186,Agathe Natanson,France,1946-11-14,
28187,Sylvia Saurel,,,
28189,Mario David,France,1927-08-09,
28190,Roger Van Hool,Belgium,1940-09-27,M
28239,David Twohy,USA,1955-10-18,M
28247,François Maistre,France,1925-05-14,M
28254,Bernadette Lafont,France,1938-10-26,F
28255,Fabrice Luchini,France,1951-11-01,M
28278,Madeleine Barbulée,France,1910-09-02,
28279,Agnès Jaoui,Francia,1964-10-19,F
28281,Jean-Pierre Bacri,France,1951-05-24,M
28432,Max Mauff,Germany,1987-07-03,M
28462,Dominique Bettenfeld,,,
28463,Jean-Pierre Darroussin,France,1953-12-04,M
28477,Jonathan Aris,,1971-01-01,M
28485,Steve Pemberton,,1967-09-01,M
28615,Éric Rohmer,France,1920-03-20,M
28633,Richard Jenkins,USA,1947-05-04,M
28637,Andy Richter,USA,1966-10-28,M
28638,David Koechner,USA,1962-08-24,M
28640,Molly Shannon,USA,1964-09-16,F
28657,Matthew Fox,USA,1966-07-14,M
28675,Laurent Stocker,,1973-05-23,M
28676,Françoise Bertin,France,1925-09-23,F
28677,Danièle Lebrun,France,1937-07-24,F
28679,Béatrice Michel,France,1959-02-21,F
28681,Hélène Surgère,France,1928-10-20,F
28682,Juliette Arnaud,,1973-03-06,F
28781,Christian Clavier,France,1952-05-06,M
28782,Monica Bellucci,Italy,1964-09-30,F
28792,Alain Beigel,,1964-01-01,M
28793,Marie Bunel,France,1964-05-27,F
28847,Rafe Spall,UK,1983-03-10,M
28853,Anton Rodgers,UK,1933-01-10,M
28871,Eugene Lipinski,UK,1956-11-05,M
29009,Ken Kwapis,USA,1957-08-17,M
29082,Bruce Phillips,,1951-09-13,M
29094,John Bach,,1946-06-05,M
29214,Anne Fletcher,USA,1966-05-01,F
29215,Jamal Sims,,,
29221,Brittany Snow,USA,1986-03-09,F
29237,Leo Bill,,1980-08-31,M
29240,Tom Vaughan-Lawlor,Ireland,1977-01-01,M
29274,Leo White,German Empire [now Poland],1873-11-10,M
29304,Sydney Chaplin,,1926-03-30,M
29305,Bill Nagy,,1900-02-21,M
29307,Michael Medwin,UK,1923-07-18,M
29308,Oliver Johnston,,1888-04-30,M
29406,Joey Ansah,UK,1982-11-24,M
29504,Basil Dearden,England,1911-01-01,M
29528,Matthew Rhys,UK,1974-11-08,M
29545,Claire Bloom,England,1931-02-15,F
29605,Mikael Håfström,Sweden,1960-07-01,M
29615,Noah Lee Margetts,,,M
29616,William Armstrong,,,M
29697,Nigel Whitmey,,,M
29922,Marcus Nispel,Germany,1963-05-26,M
29930,Ivana Miličević,Bosnia and Herzegovina,1974-04-26,F
29934,Brett Rice,,,M
30044,Bo Svenson,Sweden,1941-02-13,M
30082,Benedict Wong,U.K,1971-06-03,M
30085,Michael Wildman,,,
30086,Julian Bleach,,,M
30123,Lee Grant,USA,1925-10-31,F
30194,Tiny Sandford,USA,1894-02-26,M
30195,Chester Conklin,USA,1886-01-11,M
30197,Richard Alexander,USA,1902-11-19,M
30323,Tim Faraday,,,M
30364,Tracey Ullman,UK,1959-12-30,F
30446,Simon Lenagan,,,M
30450,Peter Rnic,,,M
30487,Peter Crombie,,,
30488,Miguel Sandoval,USA,1951-11-16,M
30636,Thierry Flamand,,1953-07-13,M
30641,Eddy Mitchell,France,1942-07-03,M
30644,Ged Marlon,,1954-04-10,
30664,Rosalba Neri,Italy,1939-06-19,F
30695,Mary Kay Bergman,USA,1961-06-05,F
30715,Terrence Malick,USA,1943-11-30,M
30719,Akim Tamiroff,Russian Empire [now Republic of Georgia],1899-10-29,M
30720,Suzanne Flon,France,1918-01-28,F
30898,Gordon Mitchell,USA,1923-07-29,M
30934,Ernst Schröder,Germany,1915-01-27,M
31006,Troy Evans,,1948-02-16,M
31007,John Capodice,USA,1941-12-25,M
31028,Richard Schiff,USA,1955-05-27,M
31132,Columbus Short,USA,1982-09-19,M
31164,Adewale Akinnuoye-Agbaje,UK,1967-08-22,M
31171,Julie Bowen,USA,1970-03-03,F
31362,Ian Bohen,USA,1976-09-24,M
31384,Jordi Mollà,Spain,1968-07-01,M
31471,Patrick Richwood,USA,1962-11-06,M
31511,Grant Heslov,USA,1963-05-15,M
31531,John DiMaggio,U.S.,1968-09-04,
31549,Phil LaMarr,USA,1967-01-24,M
31649,Brooke Smith,USA,1967-05-22,F
31663,Alexander Fehling,,1981-03-29,M
31820,Gérard Boucaron,,,
31925,Hugh Quarshie,Ghana,1954-12-22,M
31991,Gabriele Tinti,Italy,1932-08-22,M
32030,Guinevere Turner,USA,1968-05-23,F
32043,François Perrot,,1924-02-26,
32046,Jean Cherlian,,,M
32077,Philippe Brizard,France,1933-08-28,M
32089,Jacques Dutronc,France,1943-04-28,M
32092,Michel Robin,France,1930-11-13,
32093,Guy Mairesse,France,1924-06-14,M
32100,Maurice Biraud,France,1922-03-03,M
32102,Roger Ibanez,,,
32105,Régine,Belgium,1929-12-25,F
32205,Brendan Fletcher,Canada,1981-12-15,M
32324,Betty Beckers,France,1925-05-03,F
32357,Nicholas Farrell,UK,1955-01-01,M
32364,Bruno Cremer,Francie,1929-10-06,M
32368,Pierre Semmler,Germany,1943-04-19,M
32372,Carlo Nell,Switzerland,1926-06-09,M
32374,Maurice Auzel,,1932-10-26,M
32393,Paul McCrane,USA,1961-01-19,M
32458,Gabriel Mann,Vermont,1972-05-14,M
32501,Pascale Ferran,Paris,1960-04-17,F
32511,Marina Hands,France,1975-01-10,F
32514,Bernard Verley,France,1939-10-04,M
32556,Ronald Pickup,UK,1940-06-07,M
32597,Dylan McDermott,USA,1961-10-26,M
32657,Julien Boisselier,France,1970-05-26,M
32897,Nicholas Turturro,USA,1962-01-29,M
32946,Catherine Wilkening,,1963-07-16,F
32948,Bernard Bloch,France,1949-12-11,M
32949,Jean-Pol Dubois,,,
32987,Sam Riley,UK,1980-01-08,M
33161,François Cluzet,France,1955-09-21,M
33165,Tatjana Patitz,Germany,1966-05-25,F
33183,David Bowers,UK,,M
33185,Jeremy Bulloch,UK,1945-02-16,
33192,Joel Edgerton,Australia,1974-06-23,M
33235,Logan Lerman,USA,1992-01-19,M
33241,Michael Gaston,USA,1962-11-05,M
33405,Gillies MacKinnon,UK,1948-01-08,M
33500,Takayo Fischer,USA,1932-11-25,F
33501,Mark Christopher Lawrence,USA,1964-05-22,M
33527,Adam Beach,Canada,1972-11-11,M
33533,David Rasche,Missouri,1944-08-07,M
33658,Skipp Sudduth,USA,1956-08-23,M
33723,Jess Hahn,USA,1921-10-29,M
33781,Gilles Grangier,France,1911-05-05,M
33836,Sean O'Bryan,USA,1963-09-10,M
34200,Sakina Jaffrey,USA,1962-02-14,F
34257,Anthony Stewart Head,UK,1954-02-20,M
34259,Jean-Yves Berteloot,France,1958-08-27,M
34262,Bertrand Blier,France,1939-03-14,M
34521,Maurice LaMarche,Canada,1958-03-30,M
34540,Peter Bucossi,,,M
34544,Joshua Harto,,1979-01-09,M
34546,Mark Gatiss,UK,1966-10-17,M
34551,Reece Shearsmith,England,1969-08-27,M
34580,Henri Verneuil,Ottoman Empire [now Turkey],1920-10-15,M
34581,Patrick Dewaere,France,1947-01-26,M
34583,Fernand Ledoux,Belgium,1897-01-24,M
34584,Jacques François,France,1920-05-16,M
34588,Jacques Maury,Belgium,1937-06-25,M
34595,Micheline Presle,France,1922-08-22,F
34605,Michel Peyrelon,,,
34613,Philippe de Broca,France,1933-03-15,M
34616,Roger Dumas,France,1932-05-09,M
34619,Lucien Raimbourg,France,1903-09-14,M
34627,Nadia Farès,Morocco,1968-12-20,F
34630,Pierre Tchernia,France,1928-01-29,M
34676,Roger Carel,France,1927-08-14,M
34677,Annie Cordy,Belgium,1928-06-16,F
34691,John Spencer,USA,1946-12-20,M
34737,Pat Fraley,,1949-02-18,M
34900,Paul Whitehouse,UK,1958-05-17,M
34901,Joanna Lumley,British India,1946-05-01,F
34982,Jeff Bennett,U.S.,1962-10-02,M
35000,Marlène Jobert,France,1940-11-04,F
35001,Jacques Debary,France,1914-11-25,M
35003,Paul Crauchet,France,1920-07-14,M
35013,David Oyelowo,UK,1976-04-01,M
35024,Doug Spinuzza,USA,1967-01-21,M
35029,David Harbour,USA,1974-04-10,M
35044,Bernard Woringer,France,1931-10-04,M
35049,Robert Berri,France,1912-12-17,M
35066,Pascale Roberts,France,1933-10-21,F
35076,Karim Belkhadra,France,1963-12-04,
35077,Didier Flamand,France,1947-03-12,M
35081,Camille Natta,,1977-11-19,F
35084,Johnny Hallyday,France,1943-06-15,M
35085,André Penvern,France,1947-11-26,
35093,Francesca Smith,,1985-03-26,F
35137,Josiane Balasko,France,1950-04-15,F
35159,Laraine Newman,USA,1952-03-02,F
35172,Robert Clotworthy,USA,1955-10-24,M
35202,Grace de Capitani,Belgique,1957-07-17,F
35208,Coline Serreau,France,1947-10-29,F
35210,Roland Giraud,Morocco,1942-02-14,M
35211,Michel Boujenah,Tunisie,1952-11-03,M
35214,Gabriel Jabbour,Egypt,1922-11-07,
35215,Valentine Monnier,,,
35219,Corey Burton,USA,1955-08-03,M
35249,Jacques Robiolles,France,1935-03-06,M
35253,Marc Dudicourt,,,
35257,Timothy West,UK,1934-10-20,M
35319,Sylvia Kristel,Netherlands,1952-09-28,F
35323,Jacques Villeret,,1951-02-06,M
35324,Anne Alvaro,Algérie,1951-10-29,F
35341,Geneviève Bujold,Canada,1942-07-01,F
35434,Numan Acar,Turkey,1974-10-07,M
35452,Corey Yuen,China,1951-12-16,M
35515,June Squibb,USA,1929-11-06,F
35523,Patrick Laurent,,,M
35527,Jean-François Balmer,Switzerland,1946-04-18,M
35530,Christopher Thompson,UK,2018-05-01,M
35585,José Giovanni,,,
35586,Irina Demick,France,1936-10-16,F
35589,Karen Blanguernon,France,1935-10-24,
35590,Philippe Baronnet,,,
35608,Alain Doutey,France,1944-10-12,M
35610,Jean-Marc Thibault,Vineux (Yonne),1923-08-24,M
35670,Charles Regnier,Germany,1914-07-22,M
35881,Jean Rougerie,,1929-03-09,
35883,Sylvie Joly,France,1934-10-28,F
35885,Bernard Lavalette,France,1926-01-20,M
35887,Catherine Lachens,France,1945-09-02,F
35893,Camille Japy,,1968-11-30,F
35896,Richard Berry,France,1950-07-31,M
35899,Jean Benguigui,Algérie,1944-04-08,M
35900,Jean-Claude Leguay,,,
35911,Patrick Bouchitey,France,1946-08-11,M
35917,Catherine Samie,France,1933-02-03,F
35919,Luis Rego,,1943-05-30,M
35958,Billy Kearns,USA,1923-02-17,M
35959,James Huth,,,M
35962,Michèle Laroque,France,1960-06-15,F
35965,Antoine Basler,Switzerland,,M
35966,Didier Bénureau,France,1956-10-28,M
35968,Pierre-François Martin-Laval,France,1968-06-25,M
35969,Philippe Vieux,,1967-01-01,M
36013,Thomas Schmauser,Germany,1972-11-30,M
36018,Claude Mann,,,
36210,Jean Gaven,,1922-01-16,M
36218,Andrew Divoff,Venezuela,1955-07-02,M
36221,Sam Anderson,USA,1945-05-13,M
36315,Monique Chaumette,France,1927-04-04,F
36316,Christian Marin,France,1929-02-08,M
36513,Liliane Rovère,France,1933-01-30,F
36592,Saoirse Ronan,USA,1994-04-12,F
36594,Juno Temple,UK,1989-07-21,F
36602,Peter Berg,USA,1964-03-11,M
36628,Kate del Castillo,Mexico,1972-10-23,F
36634,Julio Cedillo,,1970-01-01,M
36662,Carey Mulligan,England,1985-05-28,F
36664,Sylvester Morand,,,M
36666,Pip Torrens,,,M
36669,Rupert Friend,UK,1981-10-01,M
36797,Robert Luketic,Australia,1973-11-01,M
36900,John Sharian,,,M
36901,Martin McDougall,,,M
36915,Pierre Maguelon,France,1933-09-03,M
36917,Jean-Roger Caussimon,France,1918-07-24,M
37027,Lew Temple,USA,1967-10-02,M
37046,Dania Ramirez,Dominican Republic,1979-11-08,F
37114,Gabriel Gobin,Belgique,1903-05-12,M
37131,Bourvil,France[now Maritime],1917-07-27,M
37137,Jean Ozenne,France,1898-02-13,
37140,Marc Eyraud,France,1924-03-01,M
37145,Henri Guégan,France,1926-03-22,M
37147,Gabrielle Fontan,France,1873-04-16,F
37157,Lenny Venito,,1969-05-10,M
37158,Carmen Ejogo,UK,1974-01-01,F
37186,Josée Dayan,France,1943-10-06,M
37204,David Warshofsky,USA,1961-02-23,M
37221,Penn Jillette,United States,1955-03-05,M
37260,Abbie Cornish,Australia,1982-08-07,F
